id,customer,ordered_at,store_id,subtotal,tax_paid,order_total
d1f4fa79-94fd-456c-a45e-f4e36eb682b1,5bbca380-854e-47a4-ae5c-fd631650a115,2016-09-01T08:05:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
bb3b4aee-7798-45b1-a7bc-e01dfac27712,84ee8f13-e5a2-4988-8f65-daa65801c5d1,2016-09-01T08:15:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,700,42,742
b18e35cc-6763-46e5-8f1c-219ff503eed1,e4bced79-6e2c-4b22-a6d5-199ed87ca7ee,2016-09-01T12:25:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,2200,131,2331
761784c2-53b8-40d5-ba86-e9bfabbcbe2a,3f1fc492-e8ed-4840-97a0-a56592fdc1d9,2016-09-01T13:09:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
68b3304b-ccc6-4782-95c7-2c9eaf137684,3483e39a-260f-4974-9366-50c2d833307f,2016-09-01T07:23:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,700,42,742
2751ae3f-c2ec-4e5c-bdca-26413f0aa6f5,0b4a904c-b6d7-4355-b1ff-3744b3831112,2016-09-01T12:20:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
0f04c8bd-b44f-4593-9520-752bddd6a132,3c7a4cde-d92b-4d90-a731-9c0461ae8c90,2016-09-01T08:11:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,700,42,742
1c7f2b68-7072-4b86-b6b6-61cbbb7eeb8d,9ff834d1-4ca0-4dd5-bb53-ea96ad8611bb,2016-09-01T08:19:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
1b8c7237-53f8-490a-98d5-6d797db4e72f,bbe9e834-7071-42d6-8970-aa7301b72ec2,2016-09-01T09:16:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
5cb4bf6b-c29b-4451-9bbf-27c112385a43,a311b0c8-1b63-4405-8097-09a984512389,2016-09-01T08:07:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,700,42,742
e6beb067-46a2-4cc3-8828-9166c1dd5074,24ea0325-a7d6-4388-b86c-7b51e5805b26,2016-09-01T11:59:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
